host_id	isolate_id
eac886c7-16c7-41eb-aaae-170edc314c5d_lineage2.2.1_strain1	SRR13312518
eac886c7-16c7-41eb-aaae-170edc314c5d_lineage2.2.1_strain1	SRR13312519
eac886c7-16c7-41eb-aaae-170edc314c5d_lineage2.2.1_strain1	SRR13312520
eac886c7-16c7-41eb-aaae-170edc314c5d_lineage2.2.1_strain1	SRR13312544
eac886c7-16c7-41eb-aaae-170edc314c5d_lineage2.2.1_strain1	SRR13312545
eac886c7-16c7-41eb-aaae-170edc314c5d_lineage2.2.1_strain1	SRR13312546
eb1909e9-c7af-4ad1-bcfd-80a69e4609f6_lineage2.2.1_strain1	SRR7516402
ed61eb24-a8f2-4b24-9996-fb7fef19e5d0_lineage2.2.1_strain1	SRR1159126
f5c0c93f-571b-4241-9761-bb4d98ced2de_lineage2.2.1_strain1	SRR1163104
f84aab16-a666-476d-b01f-b3010ef70d78_lineage2.2.1_strain1	SRR10379985
f90bd0de-c74e-4e43-914c-50dddc6c2a06_lineage2.2.1_strain1	SRR13232544
fe67085d-5ff9-4f1d-b392-6eca40256d92_lineage2.2.1_strain1	SRR10397135
hjort2021_patientX_lineage2.2.1_strain1	SRR12080268
hjort2021_patientX_lineage2.2.1_strain1	SRR12080269
hjort2021_patientX_lineage2.2.1_strain1	SRR12080270
hjort2021_patientX_lineage2.2.1_strain1	SRR12080271
hjort2021_patientX_lineage2.2.1_strain1	SRR12080272
hjort2021_patientX_lineage2.2.1_strain1	SRR12080273
hjort2021_patientX_lineage2.2.1_strain1	SRR12080274
hjort2021_patientX_lineage2.2.1_strain1	SRR12080275
hjort2021_patientX_lineage2.2.1_strain1	SRR12080276
hjort2021_patientX_lineage2.2.1_strain1	SRR12080277
hjort2021_patientX_lineage2.2.1_strain1	SRR12080278
hjort2021_patientX_lineage2.2.1_strain1	SRR12080279
hjort2021_patientX_lineage2.2.1_strain1	SRR12080280
hjort2021_patientX_lineage2.2.1_strain1	SRR12080281
hjort2021_patientX_lineage2.2.1_strain1	SRR12080282
hjort2021_patientX_lineage2.2.1_strain1	SRR12080283
hjort2021_patientX_lineage2.2.1_strain1	SRR12080284
hjort2021_patientX_lineage2.2.1_strain1	SRR12080285
hjort2021_patientX_lineage2.2.1_strain1	SRR12080286
hjort2021_patientX_lineage2.2.1_strain1	SRR12080287
hjort2021_patientX_lineage2.2.1_strain1	SRR12080288
hjort2021_patientX_lineage2.2.1_strain1	SRR12080289
hjort2021_patientX_lineage2.2.1_strain1	SRR12080290
hjort2021_patientX_lineage2.2.1_strain1	SRR12080292
hjort2021_patientX_lineage2.2.1_strain1	SRR12080293
hjort2021_patientX_lineage2.2.1_strain1	SRR12080294
hjort2021_patientX_lineage2.2.1_strain1	SRR12080295
hjort2021_patientX_lineage2.2.1_strain1	SRR12080296
hjort2021_patientX_lineage2.2.1_strain1	SRR12080297
hjort2021_patientX_lineage2.2.1_strain1	SRR12080298
hjort2021_patientX_lineage2.2.1_strain1	SRR12080299
hjort2021_patientX_lineage2.2.1_strain1	SRR12080300
hjort2021_patientX_lineage2.2.1_strain1	SRR12080301
hjort2021_patientX_lineage2.2.1_strain1	SRR12080302
hjort2021_patientX_lineage2.2.1_strain1	SRR12080303
hjort2021_patientX_lineage2.2.1_strain1	SRR12080304
hjort2021_patientX_lineage2.2.1_strain1	SRR12080305
hjort2021_patientX_lineage2.2.1_strain1	SRR12080306
hjort2021_patientX_lineage2.2.1_strain1	SRR12080307
hjort2021_patientX_lineage2.2.1_strain1	SRR12080308
hjort2021_patientX_lineage2.2.1_strain1	SRR12080309
hjort2021_patientX_lineage2.2.1_strain1	SRR12080310
hjort2021_patientX_lineage2.2.1_strain1	SRR12080311
hjort2021_patientX_lineage2.2.1_strain1	SRR12080312
hjort2021_patientX_lineage2.2.1_strain1	SRR12080313
hjort2021_patientX_lineage2.2.1_strain1	SRR12080314
hjort2021_patientX_lineage2.2.1_strain1	SRR12080315
hjort2021_patientX_lineage2.2.1_strain1	SRR12080316
hjort2021_patientX_lineage2.2.1_strain1	SRR12080317
hjort2021_patientX_lineage2.2.1_strain1	SRR12080318
hjort2021_patientX_lineage2.2.1_strain1	SRR12080319
hjort2021_patientX_lineage2.2.1_strain1	SRR12080320
hjort2021_patientX_lineage2.2.1_strain1	SRR12080321
hjort2021_patientX_lineage2.2.1_strain1	SRR12080322
hjort2021_patientX_lineage2.2.1_strain1	SRR12080323
hjort2021_patientX_lineage2.2.1_strain1	SRR12080324
hjort2021_patientX_lineage2.2.1_strain1	SRR12080325
hjort2021_patientX_lineage2.2.1_strain1	SRR12080326
hjort2021_patientX_lineage2.2.1_strain1	SRR12080327
hjort2021_patientX_lineage2.2.1_strain1	SRR12080328
hjort2021_patientX_lineage2.2.1_strain1	SRR12080329
hjort2021_patientX_lineage2.2.1_strain1	SRR12080330
hjort2021_patientX_lineage2.2.1_strain1	SRR12080331
hjort2021_patientX_lineage2.2.1_strain1	SRR12080332
hjort2021_patientX_lineage2.2.1_strain1	SRR12080333
hjort2021_patientX_lineage2.2.1_strain1	SRR12080334
hjort2021_patientX_lineage2.2.1_strain1	SRR12080335
hjort2021_patientX_lineage2.2.1_strain1	SRR12080336
hjort2021_patientX_lineage2.2.1_strain1	SRR12080337
hjort2021_patientX_lineage2.2.1_strain1	SRR12080338
hjort2021_patientX_lineage2.2.1_strain1	SRR12080339
hjort2021_patientX_lineage2.2.1_strain1	SRR12080340
hjort2021_patientX_lineage2.2.1_strain1	SRR12080341
hjort2021_patientX_lineage2.2.1_strain1	SRR12080342
hjort2021_patientX_lineage2.2.1_strain1	SRR12080343
hu2021_ADR01_lineage2.2.1_strain1	SRR13423640
hu2021_ADR08_lineage2.2.1_strain1	SRR13423554
hu2021_ADR12_lineage2.2.1_strain1	SRR13423634
hu2021_ADR14_lineage2.2.1_strain1	SRR13423565
hu2021_ADR18_lineage2.2.1_strain1	SRR13423562
hu2021_ADR34_lineage2.2.2_strain1	SRR13423556
hu2021_ADR43_lineage2.2.1_strain1	SRR13423557
hu2021_ADR59_lineage2.2.1_strain1	SRR13423642
hu2021_ADR60_lineage2.2.1_strain1	SRR13423571
ley2021_P40_lineage2.2.1_strain1	ERR4896319
lieberman2016_P10_lineage2.2.1_strain1	SRR4033089
lieberman2016_P10_lineage2.2.1_strain1	SRR4033100
lieberman2016_P10_lineage2.2.1_strain1	SRR4033112
lieberman2016_P10_lineage2.2.1_strain1	SRR4033123
lieberman2016_P10_lineage2.2.1_strain1	SRR4033134
lieberman2016_P10_lineage2.2.1_strain1	SRR4033145
lieberman2016_P11_lineage2.2.1_strain1	SRR4033156
lieberman2016_P11_lineage2.2.1_strain1	SRR4033168
lieberman2016_P11_lineage2.2.1_strain1	SRR4033179
lieberman2016_P11_lineage2.2.1_strain1	SRR4033214
lieberman2016_P12_lineage2.2.1_strain1	SRR4033237
lieberman2016_P12_lineage2.2.1_strain1	SRR4033248
lieberman2016_P12_lineage2.2.1_strain1	SRR4033260
lieberman2016_P12_lineage2.2.1_strain1	SRR4033271
lieberman2016_P12_lineage2.2.1_strain1	SRR4033283
lieberman2016_P12_lineage2.2.1_strain1	SRR4033294
lieberman2016_P12_lineage2.2.1_strain1	SRR4033305
lieberman2016_P14_lineage2.2.2_strain1	SRR4033479
lieberman2016_P14_lineage2.2.2_strain1	SRR4033490
lieberman2016_P14_lineage2.2.2_strain1	SRR4033501
lieberman2016_P14_lineage2.2.2_strain1	SRR4033512
lieberman2016_P14_lineage2.2.2_strain1	SRR4033534
lieberman2016_P14_lineage2.2.2_strain1	SRR4033545
lieberman2016_P14_lineage2.2.2_strain1	SRR4033546
lieberman2016_P14_lineage2.2.2_strain1	SRR4033547
lieberman2016_P14_lineage2.2.2_strain1	SRR4033548
lieberman2016_P14_lineage2.2.2_strain1	SRR4033550
lieberman2016_P14_lineage2.2.2_strain1	SRR4033551
lieberman2016_P16_lineage2.2.1_strain1	SRR4033152
lieberman2016_P16_lineage2.2.1_strain1	SRR4033153
lieberman2016_P16_lineage2.2.1_strain1	SRR4033154
lieberman2016_P16_lineage2.2.1_strain1	SRR4033155
lieberman2016_P16_lineage2.2.1_strain1	SRR4033157
lieberman2016_P16_lineage2.2.1_strain1	SRR4033158
lieberman2016_P16_lineage2.2.1_strain1	SRR4033159
lieberman2016_P16_lineage2.2.1_strain1	SRR4033160
lieberman2016_P16_lineage2.2.1_strain1	SRR4033161
lieberman2016_P16_lineage2.2.1_strain1	SRR4033163
lieberman2016_P16_lineage2.2.1_strain1	SRR4033164
lieberman2016_P16_lineage2.2.1_strain1	SRR4033165
lieberman2016_P16_lineage2.2.1_strain1	SRR4033166
lieberman2016_P16_lineage2.2.1_strain1	SRR4033167
lieberman2016_P16_lineage2.2.1_strain1	SRR4033169
lieberman2016_P16_lineage2.2.1_strain1	SRR4033170
lieberman2016_P16_lineage2.2.1_strain1	SRR4033171
lieberman2016_P16_lineage2.2.1_strain1	SRR4033172
lieberman2016_P16_lineage2.2.1_strain1	SRR4033173
lieberman2016_P16_lineage2.2.1_strain1	SRR4033174
lieberman2016_P16_lineage2.2.1_strain1	SRR4033175
lieberman2016_P16_lineage2.2.1_strain1	SRR4033176
lieberman2016_P16_lineage2.2.1_strain1	SRR4033177
lieberman2016_P16_lineage2.2.1_strain1	SRR4033178
lieberman2016_P16_lineage2.2.1_strain1	SRR4033180
lieberman2016_P16_lineage2.2.1_strain1	SRR4033181
lieberman2016_P16_lineage2.2.1_strain1	SRR4033182
lieberman2016_P16_lineage2.2.1_strain1	SRR4033183
lieberman2016_P16_lineage2.2.1_strain1	SRR4033184
lieberman2016_P16_lineage2.2.1_strain1	SRR4033185
lieberman2016_P16_lineage2.2.1_strain1	SRR4033186
lieberman2016_P16_lineage2.2.1_strain1	SRR4033187
lieberman2016_P16_lineage2.2.1_strain1	SRR4033188
lieberman2016_P16_lineage2.2.1_strain1	SRR4033191
lieberman2016_P16_lineage2.2.1_strain1	SRR4033192
lieberman2016_P16_lineage2.2.1_strain1	SRR4033193
lieberman2016_P16_lineage2.2.1_strain1	SRR4033194
lieberman2016_P16_lineage2.2.1_strain1	SRR4033195
lieberman2016_P16_lineage2.2.1_strain1	SRR4033196
lieberman2016_P16_lineage2.2.1_strain1	SRR4033197
lieberman2016_P16_lineage2.2.1_strain1	SRR4033198
lieberman2016_P16_lineage2.2.1_strain1	SRR4033199
lieberman2016_P16_lineage2.2.1_strain1	SRR4033201
lieberman2016_P16_lineage2.2.1_strain1	SRR4033204
lieberman2016_P16_lineage2.2.1_strain1	SRR4033205
lieberman2016_P16_lineage2.2.1_strain1	SRR4033206
lieberman2016_P16_lineage2.2.1_strain1	SRR4033207
lieberman2016_P16_lineage2.2.1_strain1	SRR4033208
lieberman2016_P16_lineage2.2.1_strain1	SRR4033209
lieberman2016_P16_lineage2.2.1_strain1	SRR4033210
lieberman2016_P16_lineage2.2.1_strain1	SRR4033211
lieberman2016_P16_lineage2.2.1_strain1	SRR4033212
lieberman2016_P18_lineage2.2.1_strain1	SRR4033295
lieberman2016_P18_lineage2.2.1_strain1	SRR4033296
lieberman2016_P18_lineage2.2.1_strain1	SRR4033297
lieberman2016_P18_lineage2.2.1_strain1	SRR4033298
lieberman2016_P18_lineage2.2.1_strain1	SRR4033299
lieberman2016_P18_lineage2.2.1_strain1	SRR4033300
lieberman2016_P18_lineage2.2.1_strain1	SRR4033303
lieberman2016_P18_lineage2.2.1_strain1	SRR4033304
lieberman2016_P18_lineage2.2.1_strain1	SRR4033306
lieberman2016_P18_lineage2.2.1_strain1	SRR4033307
lieberman2016_P18_lineage2.2.1_strain1	SRR4033308
lieberman2016_P18_lineage2.2.1_strain1	SRR4033310
lieberman2016_P18_lineage2.2.1_strain1	SRR4033311
lieberman2016_P18_lineage2.2.1_strain1	SRR4033312
lieberman2016_P18_lineage2.2.1_strain1	SRR4033313
lieberman2016_P18_lineage2.2.1_strain1	SRR4033315
lieberman2016_P18_lineage2.2.1_strain1	SRR4033316
lieberman2016_P18_lineage2.2.1_strain1	SRR4033319
lieberman2016_P18_lineage2.2.1_strain1	SRR4033320
lieberman2016_P18_lineage2.2.1_strain1	SRR4033321
lieberman2016_P18_lineage2.2.1_strain1	SRR4033322
lieberman2016_P18_lineage2.2.1_strain1	SRR4033323
lieberman2016_P18_lineage2.2.1_strain1	SRR4033324
lieberman2016_P18_lineage2.2.1_strain1	SRR4033325
lieberman2016_P18_lineage2.2.1_strain1	SRR4033326
lieberman2016_P18_lineage2.2.1_strain1	SRR4033328
lieberman2016_P18_lineage2.2.1_strain1	SRR4033329
lieberman2016_P18_lineage2.2.1_strain1	SRR4033331
lieberman2016_P18_lineage2.2.1_strain1	SRR4033332
lieberman2016_P18_lineage2.2.1_strain1	SRR4033333
lieberman2016_P18_lineage2.2.1_strain1	SRR4033334
lieberman2016_P18_lineage2.2.1_strain1	SRR4033335
lieberman2016_P18_lineage2.2.1_strain1	SRR4033336
lieberman2016_P18_lineage2.2.1_strain1	SRR4033337
lieberman2016_P18_lineage2.2.1_strain1	SRR4033338
lieberman2016_P18_lineage2.2.1_strain1	SRR4033339
lieberman2016_P18_lineage2.2.1_strain1	SRR4033340
lieberman2016_P18_lineage2.2.1_strain1	SRR4033345
lieberman2016_P18_lineage2.2.1_strain1	SRR4033346
lieberman2016_P18_lineage2.2.1_strain1	SRR4033347
lieberman2016_P18_lineage2.2.1_strain1	SRR4033348
lieberman2016_P18_lineage2.2.1_strain1	SRR4033349
lieberman2016_P18_lineage2.2.1_strain1	SRR4033350
lieberman2016_P18_lineage2.2.1_strain1	SRR4033351
lieberman2016_P18_lineage2.2.1_strain1	SRR4033352
lieberman2016_P18_lineage2.2.1_strain1	SRR4033354
lieberman2016_P18_lineage2.2.1_strain1	SRR4033355
lieberman2016_P18_lineage2.2.1_strain1	SRR4033356
lieberman2016_P18_lineage2.2.1_strain1	SRR4033357
lieberman2016_P18_lineage2.2.1_strain1	SRR4033358
lieberman2016_P18_lineage2.2.1_strain1	SRR4033359
lieberman2016_P18_lineage2.2.1_strain1	SRR4033360
lieberman2016_P18_lineage2.2.1_strain1	SRR4033361
lieberman2016_P18_lineage2.2.1_strain1	SRR4033362
lieberman2016_P18_lineage2.2.1_strain1	SRR4033363
lieberman2016_P18_lineage2.2.1_strain1	SRR4033366
lieberman2016_P18_lineage2.2.1_strain1	SRR4033367
lieberman2016_P18_lineage2.2.1_strain1	SRR4033368
lieberman2016_P18_lineage2.2.1_strain1	SRR4033370
lieberman2016_P18_lineage2.2.1_strain1	SRR4033371
lieberman2016_P18_lineage2.2.1_strain1	SRR4033372
lieberman2016_P18_lineage2.2.1_strain1	SRR4033373
lieberman2016_P18_lineage2.2.1_strain1	SRR4033374
lieberman2016_P18_lineage2.2.1_strain1	SRR4033375
lieberman2016_P18_lineage2.2.1_strain1	SRR4033377
lieberman2016_P18_lineage2.2.1_strain1	SRR4033378
lieberman2016_P18_lineage2.2.1_strain1	SRR4033379
lieberman2016_P18_lineage2.2.1_strain1	SRR4033381
lieberman2016_P18_lineage2.2.1_strain1	SRR4033382
lieberman2016_P18_lineage2.2.1_strain1	SRR4033385
lieberman2016_P18_lineage2.2.1_strain1	SRR4033386
lieberman2016_P18_lineage2.2.1_strain1	SRR4033387
lieberman2016_P18_lineage2.2.1_strain1	SRR4033389
lieberman2016_P18_lineage2.2.1_strain1	SRR4033390
lieberman2016_P18_lineage2.2.1_strain1	SRR4033391
lieberman2016_P18_lineage2.2.1_strain1	SRR4033392
lieberman2016_P18_lineage2.2.1_strain1	SRR4033393
lieberman2016_P18_lineage2.2.1_strain1	SRR4033395
lieberman2016_P18_lineage2.2.1_strain1	SRR4033397
lieberman2016_P18_lineage2.2.1_strain1	SRR4033398
lieberman2016_P18_lineage2.2.1_strain1	SRR4033400
lieberman2016_P18_lineage2.2.1_strain1	SRR4033402
lieberman2016_P18_lineage2.2.1_strain1	SRR4033404
lieberman2016_P18_lineage2.2.1_strain1	SRR4033405
lieberman2016_P18_lineage2.2.1_strain1	SRR4033406
lieberman2016_P2_lineage2.2.1_strain1	SRR4035486
lieberman2016_P2_lineage2.2.1_strain1	SRR4035487
lieberman2016_P2_lineage2.2.1_strain1	SRR4035598
lieberman2016_P2_lineage2.2.1_strain1	SRR4035753
lieberman2016_P2_lineage2.2.1_strain1	SRR4035864
lieberman2016_P2_lineage2.2.1_strain1	SRR4035974
lieberman2016_P25_lineage2.2.1_strain1	SRR4037488
lieberman2016_P25_lineage2.2.1_strain1	SRR4037489
lieberman2016_P25_lineage2.2.1_strain1	SRR4037490
lieberman2016_P25_lineage2.2.1_strain1	SRR4037491
lieberman2016_P25_lineage2.2.1_strain1	SRR4037492
lieberman2016_P25_lineage2.2.1_strain1	SRR4037493
lieberman2016_P25_lineage2.2.1_strain1	SRR4037494
lieberman2016_P25_lineage2.2.1_strain1	SRR4037495
lieberman2016_P25_lineage2.2.1_strain1	SRR4037496
lieberman2016_P25_lineage2.2.1_strain1	SRR4037497
lieberman2016_P25_lineage2.2.1_strain1	SRR4037499
lieberman2016_P25_lineage2.2.1_strain1	SRR4037500
lieberman2016_P25_lineage2.2.1_strain1	SRR4037501
lieberman2016_P25_lineage2.2.1_strain1	SRR4037502
lieberman2016_P25_lineage2.2.1_strain1	SRR4037503
lieberman2016_P25_lineage2.2.1_strain1	SRR4037504
lieberman2016_P25_lineage2.2.1_strain1	SRR4037505
lieberman2016_P25_lineage2.2.1_strain1	SRR4037506
lieberman2016_P25_lineage2.2.1_strain1	SRR4037507
lieberman2016_P25_lineage2.2.1_strain1	SRR4037508
lieberman2016_P25_lineage2.2.1_strain1	SRR4037510
lieberman2016_P25_lineage2.2.1_strain1	SRR4037511
lieberman2016_P25_lineage2.2.1_strain1	SRR4037512
lieberman2016_P25_lineage2.2.1_strain1	SRR4037513
lieberman2016_P25_lineage2.2.1_strain1	SRR4037514
lieberman2016_P25_lineage2.2.1_strain1	SRR4037515
lieberman2016_P25_lineage2.2.1_strain1	SRR4037516
lieberman2016_P25_lineage2.2.1_strain1	SRR4037517
lieberman2016_P25_lineage2.2.1_strain1	SRR4037518
lieberman2016_P25_lineage2.2.1_strain1	SRR4037642
lieberman2016_P25_lineage2.2.1_strain1	SRR4037653
lieberman2016_P25_lineage2.2.1_strain1	SRR4037664
lieberman2016_P25_lineage2.2.1_strain1	SRR4037675
lieberman2016_P25_lineage2.2.1_strain1	SRR4037697
lieberman2016_P25_lineage2.2.1_strain1	SRR4037709
lieberman2016_P25_lineage2.2.1_strain1	SRR4037720
lieberman2016_P25_lineage2.2.1_strain1	SRR4037731
lieberman2016_P25_lineage2.2.1_strain1	SRR4037742
lieberman2016_P25_lineage2.2.1_strain1	SRR4037753
lieberman2016_P25_lineage2.2.1_strain1	SRR4037764
lieberman2016_P25_lineage2.2.1_strain1	SRR4037775
lieberman2016_P25_lineage2.2.1_strain1	SRR4037786
lieberman2016_P25_lineage2.2.1_strain1	SRR4037797
lieberman2016_P25_lineage2.2.1_strain1	SRR4037808
lieberman2016_P25_lineage2.2.1_strain1	SRR4037820
lieberman2016_P25_lineage2.2.1_strain1	SRR4037831
lieberman2016_P25_lineage2.2.1_strain1	SRR4037842
lieberman2016_P25_lineage2.2.1_strain1	SRR4037853
lieberman2016_P25_lineage2.2.1_strain1	SRR4037864
lieberman2016_P25_lineage2.2.1_strain1	SRR4037875
lieberman2016_P25_lineage2.2.1_strain1	SRR4037886
lieberman2016_P25_lineage2.2.1_strain1	SRR4037897
lieberman2016_P25_lineage2.2.1_strain1	SRR4037908
lieberman2016_P25_lineage2.2.1_strain1	SRR4037919
lieberman2016_P25_lineage2.2.1_strain1	SRR4037930
lieberman2016_P25_lineage2.2.1_strain1	SRR4037931
lieberman2016_P25_lineage2.2.1_strain1	SRR4037933
lieberman2016_P25_lineage2.2.1_strain1	SRR4037934
lieberman2016_P25_lineage2.2.1_strain1	SRR4037935
lieberman2016_P25_lineage2.2.1_strain1	SRR4037936
lieberman2016_P25_lineage2.2.1_strain1	SRR4037937
lieberman2016_P25_lineage2.2.1_strain1	SRR4037938
lieberman2016_P25_lineage2.2.1_strain1	SRR4037939
lieberman2016_P25_lineage2.2.1_strain1	SRR4037941
lieberman2016_P25_lineage2.2.1_strain1	SRR4037942
lieberman2016_P25_lineage2.2.1_strain1	SRR4037943
lieberman2016_P25_lineage2.2.1_strain1	SRR4037944
lieberman2016_P25_lineage2.2.1_strain1	SRR4037946
lieberman2016_P25_lineage2.2.1_strain1	SRR4037947
lieberman2016_P25_lineage2.2.1_strain1	SRR4037948
lieberman2016_P25_lineage2.2.1_strain1	SRR4037949
lieberman2016_P25_lineage2.2.1_strain1	SRR4037950
lieberman2016_P25_lineage2.2.1_strain1	SRR4037952
lieberman2016_P25_lineage2.2.1_strain1	SRR4037953
lieberman2016_P25_lineage2.2.1_strain1	SRR4037954
lieberman2016_P25_lineage2.2.1_strain1	SRR4037956
lieberman2016_P25_lineage2.2.1_strain1	SRR4037957
lieberman2016_P25_lineage2.2.1_strain1	SRR4037958
lieberman2016_P25_lineage2.2.1_strain1	SRR4037960
lieberman2016_P25_lineage2.2.1_strain1	SRR4037961
lieberman2016_P25_lineage2.2.1_strain1	SRR4037962
lieberman2016_P25_lineage2.2.1_strain1	SRR4037964
lieberman2016_P25_lineage2.2.1_strain1	SRR4037965
lieberman2016_P25_lineage2.2.1_strain1	SRR4037966
lieberman2016_P25_lineage2.2.1_strain1	SRR4037967
lieberman2016_P25_lineage2.2.1_strain1	SRR4037968
lieberman2016_P25_lineage2.2.1_strain1	SRR4037969
lieberman2016_P25_lineage2.2.1_strain1	SRR4037970
lieberman2016_P25_lineage2.2.1_strain1	SRR4037971
lieberman2016_P25_lineage2.2.1_strain1	SRR4037972
lieberman2016_P25_lineage2.2.1_strain1	SRR4037973
lieberman2016_P25_lineage2.2.1_strain1	SRR4037975
lieberman2016_P25_lineage2.2.1_strain1	SRR4037976
lieberman2016_P25_lineage2.2.1_strain1	SRR4037977
lieberman2016_P25_lineage2.2.1_strain1	SRR4037978
lieberman2016_P25_lineage2.2.1_strain1	SRR4037979
lieberman2016_P25_lineage2.2.1_strain1	SRR4037980
lieberman2016_P25_lineage2.2.1_strain1	SRR4037981
lieberman2016_P25_lineage2.2.1_strain1	SRR4037982
lieberman2016_P25_lineage2.2.1_strain1	SRR4037983
lieberman2016_P29_lineage2.2.1_strain1	SRR4037766
lieberman2016_P29_lineage2.2.1_strain1	SRR4037768
lieberman2016_P29_lineage2.2.1_strain1	SRR4037769
lieberman2016_P29_lineage2.2.1_strain1	SRR4037770
lieberman2016_P29_lineage2.2.1_strain1	SRR4037771
lieberman2016_P29_lineage2.2.1_strain1	SRR4037772
lieberman2016_P29_lineage2.2.1_strain1	SRR4037773
lieberman2016_P29_lineage2.2.1_strain1	SRR4037774
lieberman2016_P29_lineage2.2.1_strain1	SRR4037776
lieberman2016_P29_lineage2.2.1_strain1	SRR4037777
lieberman2016_P29_lineage2.2.1_strain1	SRR4037778
lieberman2016_P29_lineage2.2.1_strain1	SRR4037779
lieberman2016_P29_lineage2.2.1_strain1	SRR4037780
lieberman2016_P29_lineage2.2.1_strain1	SRR4037781
lieberman2016_P29_lineage2.2.1_strain1	SRR4037782
lieberman2016_P29_lineage2.2.1_strain1	SRR4037783
lieberman2016_P29_lineage2.2.1_strain1	SRR4037784
lieberman2016_P29_lineage2.2.1_strain1	SRR4037785
lieberman2016_P29_lineage2.2.1_strain1	SRR4037787
lieberman2016_P29_lineage2.2.1_strain1	SRR4037788
lieberman2016_P29_lineage2.2.1_strain1	SRR4037789
lieberman2016_P29_lineage2.2.1_strain1	SRR4037790
lieberman2016_P29_lineage2.2.1_strain1	SRR4037791
lieberman2016_P29_lineage2.2.1_strain1	SRR4037792
lieberman2016_P29_lineage2.2.1_strain1	SRR4037793
lieberman2016_P29_lineage2.2.1_strain1	SRR4037794
lieberman2016_P29_lineage2.2.1_strain1	SRR4037795
lieberman2016_P29_lineage2.2.1_strain1	SRR4037796
lieberman2016_P29_lineage2.2.1_strain1	SRR4037798
lieberman2016_P29_lineage2.2.1_strain1	SRR4037799
lieberman2016_P29_lineage2.2.1_strain1	SRR4037800
lieberman2016_P29_lineage2.2.1_strain1	SRR4037801
lieberman2016_P29_lineage2.2.1_strain1	SRR4037802
lieberman2016_P29_lineage2.2.1_strain1	SRR4037803
lieberman2016_P29_lineage2.2.1_strain1	SRR4037804
lieberman2016_P29_lineage2.2.1_strain1	SRR4037805
lieberman2016_P29_lineage2.2.1_strain1	SRR4037806
lieberman2016_P29_lineage2.2.1_strain1	SRR4037807
lieberman2016_P29_lineage2.2.1_strain1	SRR4037809
lieberman2016_P29_lineage2.2.1_strain1	SRR4037811
lieberman2016_P29_lineage2.2.1_strain1	SRR4037812
lieberman2016_P29_lineage2.2.1_strain1	SRR4037813
lieberman2016_P29_lineage2.2.1_strain1	SRR4037814
lieberman2016_P29_lineage2.2.1_strain1	SRR4037816
lieberman2016_P29_lineage2.2.1_strain1	SRR4037817
lieberman2016_P31_lineage2.2.1_strain1	SRR4033608
lieberman2016_P31_lineage2.2.1_strain1	SRR4033609
lieberman2016_P31_lineage2.2.1_strain1	SRR4033610
lieberman2016_P31_lineage2.2.1_strain1	SRR4033611
lieberman2016_P31_lineage2.2.1_strain1	SRR4033612
lieberman2016_P31_lineage2.2.1_strain1	SRR4033613
lieberman2016_P31_lineage2.2.1_strain1	SRR4033614
lieberman2016_P31_lineage2.2.1_strain1	SRR4033615
lieberman2016_P31_lineage2.2.1_strain1	SRR4033616
lieberman2016_P31_lineage2.2.1_strain1	SRR4033617
lieberman2016_P31_lineage2.2.1_strain1	SRR4033619
lieberman2016_P31_lineage2.2.1_strain1	SRR4033620
lieberman2016_P31_lineage2.2.1_strain1	SRR4033621
lieberman2016_P31_lineage2.2.1_strain1	SRR4033622
lieberman2016_P31_lineage2.2.1_strain1	SRR4033623
lieberman2016_P31_lineage2.2.1_strain1	SRR4033878
lieberman2016_P31_lineage2.2.1_strain1	SRR4033889
lieberman2016_P31_lineage2.2.1_strain1	SRR4033911
lieberman2016_P31_lineage2.2.1_strain1	SRR4033922
lieberman2016_P31_lineage2.2.1_strain1	SRR4033933
lieberman2016_P31_lineage2.2.1_strain1	SRR4033944
lieberman2016_P31_lineage2.2.1_strain1	SRR4033956
lieberman2016_P31_lineage2.2.1_strain1	SRR4033967
lieberman2016_P31_lineage2.2.1_strain1	SRR4033978
lieberman2016_P31_lineage2.2.1_strain1	SRR4033989
lieberman2016_P31_lineage2.2.1_strain1	SRR4034000
lieberman2016_P31_lineage2.2.1_strain1	SRR4034011
lieberman2016_P31_lineage2.2.1_strain1	SRR4034022
lieberman2016_P31_lineage2.2.1_strain1	SRR4034033
lieberman2016_P31_lineage2.2.1_strain1	SRR4034044
lieberman2016_P31_lineage2.2.1_strain1	SRR4034055
lieberman2016_P31_lineage2.2.1_strain1	SRR4034066
lieberman2016_P31_lineage2.2.1_strain1	SRR4034067
lieberman2016_P31_lineage2.2.1_strain1	SRR4034068
lieberman2016_P31_lineage2.2.1_strain1	SRR4034069
lieberman2016_P31_lineage2.2.1_strain1	SRR4034070
lieberman2016_P31_lineage2.2.1_strain1	SRR4034071
lieberman2016_P31_lineage2.2.1_strain1	SRR4034073
lieberman2016_P31_lineage2.2.1_strain1	SRR4034074
lieberman2016_P31_lineage2.2.1_strain1	SRR4034075
lieberman2016_P31_lineage2.2.1_strain1	SRR4034077
lieberman2016_P31_lineage2.2.1_strain1	SRR4034078
lieberman2016_P31_lineage2.2.1_strain1	SRR4034079
lieberman2016_P31_lineage2.2.1_strain1	SRR4034080
lieberman2016_P31_lineage2.2.1_strain1	SRR4034081
lieberman2016_P31_lineage2.2.1_strain1	SRR4034082
